,age,best_estimate_liabilities,death_prob,discount_rate,expected_benefit,expected_premium,forward_rate,projection_year,pv_expected_benefit,pv_expected_premium,survival_rate,yearly_forward_rate,yearly_spot_rate,t,r
931,109,0.0,1.0,0.9971951051724642,0.0,0.0,0.0028127843919276696,78,0.0,0.0,0.0,0.03428051562039758,0.02965,931,1
932,109,0.0,1.0,0.9971951051724642,0.0,0.0,0.0028127843919276696,78,0.0,0.0,0.0,0.03428051562039758,0.02965,932,1
933,109,0.0,1.0,0.9971951051724642,0.0,0.0,0.0028127843919276696,78,0.0,0.0,0.0,0.03428051562039758,0.02965,933,1
934,109,0.0,1.0,0.9971951051724642,0.0,0.0,0.0028127843919276696,78,0.0,0.0,0.0,0.03428051562039758,0.02965,934,1
935,109,0.0,1.0,0.9971951051724642,0.0,0.0,0.0028127843919276696,78,0.0,0.0,0.0,0.03428051562039758,0.02965,935,1
936,110,0.0,1.0,0.9971951051724642,0.0,0.0,0.0028127843919276696,78,0.0,0.0,0.0,0.03428051562039758,0.02965,936,1
937,110,0.0,1.0,0.9971854424322761,0.0,0.0,0.002822501661134069,79,0.0,0.0,0.0,0.03440078833348559,0.02971,937,1
938,110,0.0,1.0,0.9971854424322761,0.0,0.0,0.002822501661134069,79,0.0,0.0,0.0,0.03440078833348559,0.02971,938,1
939,110,0.0,1.0,0.9971854424322761,0.0,0.0,0.002822501661134069,79,0.0,0.0,0.0,0.03440078833348559,0.02971,939,1
940,110,0.0,1.0,0.9971854424322761,0.0,0.0,0.002822501661134069,79,0.0,0.0,0.0,0.03440078833348559,0.02971,940,1
941,110,0.0,1.0,0.9971854424322761,0.0,0.0,0.002822501661134069,79,0.0,0.0,0.0,0.03440078833348559,0.02971,941,1
942,110,0.0,1.0,0.9971854424322761,0.0,0.0,0.002822501661134069,79,0.0,0.0,0.0,0.03440078833348559,0.02971,942,1
943,110,0.0,1.0,0.9971854424322761,0.0,0.0,0.002822501661134069,79,0.0,0.0,0.0,0.03440078833348559,0.02971,943,1
944,110,0.0,1.0,0.9971854424322761,0.0,0.0,0.002822501661134069,79,0.0,0.0,0.0,0.03440078833348559,0.02971,944,1
945,110,0.0,1.0,0.9971854424322761,0.0,0.0,0.002822501661134069,79,0.0,0.0,0.0,0.03440078833348559,0.02971,945,1
946,110,0.0,1.0,0.9971854424322761,0.0,0.0,0.002822501661134069,79,0.0,0.0,0.0,0.03440078833348559,0.02971,946,1
947,110,0.0,1.0,0.9971854424322761,0.0,0.0,0.002822501661134069,79,0.0,0.0,0.0,0.03440078833348559,0.02971,947,1
948,111,0.0,1.0,0.9971854424322761,0.0,0.0,0.002822501661134069,79,0.0,0.0,0.0,0.03440078833348559,0.02971,948,1
949,111,0.0,1.0,0.9971757806296031,0.0,0.0,0.0028322181758302367,80,0.0,0.0,0.0,0.03452106452679393,0.02977,949,1
950,111,0.0,1.0,0.9971757806296031,0.0,0.0,0.0028322181758302367,80,0.0,0.0,0.0,0.03452106452679393,0.02977,950,1
951,111,0.0,1.0,0.9971757806296031,0.0,0.0,0.0028322181758302367,80,0.0,0.0,0.0,0.03452106452679393,0.02977,951,1
952,111,0.0,1.0,0.9971757806296031,0.0,0.0,0.0028322181758302367,80,0.0,0.0,0.0,0.03452106452679393,0.02977,952,1
953,111,0.0,1.0,0.9971757806296031,0.0,0.0,0.0028322181758302367,80,0.0,0.0,0.0,0.03452106452679393,0.02977,953,1
954,111,0.0,1.0,0.9971757806296031,0.0,0.0,0.0028322181758302367,80,0.0,0.0,0.0,0.03452106452679393,0.02977,954,1
955,111,0.0,1.0,0.9971757806296031,0.0,0.0,0.0028322181758302367,80,0.0,0.0,0.0,0.03452106452679393,0.02977,955,1
956,111,0.0,1.0,0.9971757806296031,0.0,0.0,0.0028322181758302367,80,0.0,0.0,0.0,0.03452106452679393,0.02977,956,1
957,111,0.0,1.0,0.9971757806296031,0.0,0.0,0.0028322181758302367,80,0.0,0.0,0.0,0.03452106452679393,0.02977,957,1
958,111,0.0,1.0,0.9971757806296031,0.0,0.0,0.0028322181758302367,80,0.0,0.0,0.0,0.03452106452679393,0.02977,958,1
